ticker,date,price_type,price
WFC,2021-05-11,high,46.88
WFC,2021-05-12,high,47.16
WFC,2021-05-13,high,46.79
WFC,2021-05-14,high,47.11
WFC,2021-05-17,high,47.98
WFC,2021-05-18,high,48.13
WFC,2021-05-19,high,46.32
WFC,2021-05-20,high,46.18
WFC,2021-05-21,high,46.3
WFC,2021-05-24,high,46.51
WFC,2021-05-25,high,47.02
WFC,2021-05-26,high,46.6
WFC,2021-05-27,high,47.38
WFC,2021-05-28,high,46.88
WFC,2021-06-01,high,47.41
WFC,2021-06-02,high,47.46
WFC,2021-06-03,high,47.0
WFC,2021-06-04,high,47.1
WFC,2021-06-07,high,47.18
WFC,2021-06-08,high,47.01
WFC,2021-06-09,high,46.34
WFC,2021-06-10,high,46.65
WFC,2021-06-11,high,45.69
WFC,2021-06-14,high,45.88
WFC,2021-06-15,high,45.72
WFC,2021-06-16,high,45.96
WFC,2021-06-17,high,45.96
WFC,2021-06-18,high,42.31
WFC,2021-06-21,high,43.31
WFC,2021-06-22,high,43.87
WFC,2021-06-23,high,44.31
WFC,2021-06-24,high,45.42
WFC,2021-06-25,high,46.65
WFC,2021-06-28,high,46.07
WFC,2021-06-29,high,46.38
WFC,2021-06-30,high,45.39
WFC,2021-07-01,high,45.64
WFC,2021-07-02,high,45.41
WFC,2021-07-06,high,44.82
WFC,2021-07-07,high,43.97
WFC,2021-07-08,high,42.95
WFC,2021-07-09,high,44.11
WFC,2021-07-12,high,44.25
WFC,2021-07-13,high,44.13
WFC,2021-07-14,high,45.13
WFC,2021-07-15,high,45.39
WFC,2021-07-16,high,45.53
WFC,2021-07-19,high,43.3
WFC,2021-07-20,high,45.15
WFC,2021-07-21,high,46.15
WFC,2021-07-22,high,45.95
WFC,2021-07-23,high,45.51
WFC,2021-07-26,high,45.24
WFC,2021-07-27,high,45.38
WFC,2021-07-28,high,46.04
WFC,2021-07-29,high,46.71
WFC,2021-07-30,high,46.85
WFC,2021-08-02,high,46.81
WFC,2021-08-03,high,46.94
WFC,2021-08-04,high,46.97
WFC,2021-08-05,high,47.0
WFC,2021-08-06,high,48.99
WFC,2021-08-09,high,49.34
WFC,2021-08-10,high,49.69
WFC,2021-08-11,high,50.73
WFC,2021-08-12,high,51.25
WFC,2021-08-13,high,51.41
WFC,2021-08-16,high,49.98
WFC,2021-08-17,high,49.37
WFC,2021-08-18,high,48.98
WFC,2021-08-19,high,47.95
WFC,2021-08-20,high,47.45
WFC,2021-08-23,high,47.99
WFC,2021-08-24,high,48.37
WFC,2021-08-25,high,49.62
WFC,2021-08-26,high,49.87
WFC,2021-08-27,high,49.85
WFC,2021-08-30,high,49.81
WFC,2021-08-31,high,48.99
WFC,2021-09-01,high,45.97
WFC,2021-09-02,high,44.88
WFC,2021-09-03,high,44.5
WFC,2021-09-07,high,44.96
WFC,2021-09-08,high,44.54
WFC,2021-09-09,high,44.72
WFC,2021-09-10,high,45.25
WFC,2021-09-13,high,45.81
WFC,2021-09-14,high,46.94
WFC,2021-09-15,high,46.89
WFC,2021-09-16,high,47.27
WFC,2021-09-17,high,46.69
WFC,2021-09-20,high,45.87
WFC,2021-09-21,high,46.36
WFC,2021-09-22,high,47.69
WFC,2021-09-23,high,48.17
WFC,2021-09-24,high,48.57
WFC,2021-09-27,high,48.94
WFC,2021-09-28,high,47.03
WFC,2021-09-29,high,47.15
WFC,2021-09-30,high,47.15
WFC,2021-10-01,high,47.31
WFC,2021-10-04,high,47.69
WFC,2021-10-05,high,48.45
WFC,2021-10-06,high,48.09
WFC,2021-10-07,high,48.59
WFC,2021-10-08,high,48.34
WFC,2021-10-11,high,48.46
WFC,2021-10-12,high,47.53
WFC,2021-10-13,high,46.57
WFC,2021-10-14,high,46.89
WFC,2021-10-15,high,48.74
WFC,2021-10-18,high,49.71
WFC,2021-10-19,high,50.35
WFC,2021-10-20,high,50.39
WFC,2021-10-21,high,50.6
WFC,2021-10-22,high,51.12
WFC,2021-10-25,high,51.12
WFC,2021-10-26,high,51.1
WFC,2021-10-27,high,50.99
WFC,2021-10-28,high,51.4
WFC,2021-10-29,high,51.64
WFC,2021-11-01,high,52.0
WFC,2021-11-02,high,51.72
WFC,2021-11-03,high,52.57
WFC,2021-11-04,high,51.7
WFC,2021-11-05,high,51.61
WFC,2021-11-08,high,51.37
WFC,2021-11-09,high,50.56
WFC,2021-11-10,high,50.77
WFC,2021-11-11,high,50.91
WFC,2021-11-12,high,51.0
WFC,2021-11-15,high,51.7
WFC,2021-11-16,high,51.18
WFC,2021-11-17,high,50.69
WFC,2021-11-18,high,50.18
WFC,2021-11-19,high,49.24
WFC,2021-11-22,high,51.11
WFC,2021-11-23,high,51.74
WFC,2021-11-24,high,51.74
WFC,2021-11-26,high,49.1
WFC,2021-11-29,high,49.77
WFC,2021-11-30,high,48.51
WFC,2021-12-01,high,49.45
WFC,2021-12-02,high,49.4
WFC,2021-12-03,high,49.26
WFC,2021-12-06,high,49.9
WFC,2021-12-07,high,50.52
WFC,2021-12-08,high,50.31
WFC,2021-12-09,high,50.03
WFC,2021-12-10,high,50.6
WFC,2021-12-13,high,49.96
WFC,2021-12-14,high,49.49
WFC,2021-12-15,high,49.27
WFC,2021-12-16,high,50.82
WFC,2021-12-17,high,49.73
WFC,2021-12-20,high,47.17
WFC,2021-12-21,high,48.14
WFC,2021-12-22,high,48.32
WFC,2021-12-23,high,48.93
WFC,2021-12-27,high,48.82
WFC,2021-12-28,high,49.19
WFC,2021-12-29,high,48.86
WFC,2021-12-30,high,48.91
WFC,2021-12-31,high,48.36
WFC,2022-01-03,high,50.81
WFC,2022-01-04,high,53.15
WFC,2022-01-05,high,53.14
WFC,2022-01-06,high,53.67
WFC,2022-01-07,high,55.19
WFC,2022-01-10,high,56.06
WFC,2022-01-11,high,56.13
WFC,2022-01-12,high,56.71
WFC,2022-01-13,high,57.18
WFC,2022-01-14,high,58.87
WFC,2022-01-18,high,58.11
WFC,2022-01-19,high,57.68
WFC,2022-01-20,high,56.38
WFC,2022-01-21,high,55.0
WFC,2022-01-24,high,53.49
WFC,2022-01-25,high,53.73
WFC,2022-01-26,high,54.92
WFC,2022-01-27,high,55.51
WFC,2022-01-28,high,54.22
WFC,2022-01-31,high,54.05
WFC,2022-02-01,high,55.81
WFC,2022-02-02,high,56.05
WFC,2022-02-03,high,56.29
WFC,2022-02-04,high,57.04
WFC,2022-02-07,high,57.89
WFC,2022-02-08,high,58.98
WFC,2022-02-09,high,59.38
WFC,2022-02-10,high,60.3
WFC,2022-02-11,high,60.24
WFC,2022-02-14,high,58.65
WFC,2022-02-15,high,59.32
WFC,2022-02-16,high,58.88
WFC,2022-02-17,high,57.53
WFC,2022-02-18,high,56.72
WFC,2022-02-22,high,56.12
WFC,2022-02-23,high,56.02
WFC,2022-02-24,high,52.83
WFC,2022-02-25,high,54.44
WFC,2022-02-28,high,53.4
WFC,2022-03-01,high,52.72
WFC,2022-03-02,high,52.82
WFC,2022-03-03,high,52.56
WFC,2022-03-04,high,50.06
WFC,2022-03-07,high,48.58
WFC,2022-03-08,high,48.2
WFC,2022-03-09,high,49.75
WFC,2022-03-10,high,49.57
WFC,2022-03-11,high,50.0
WFC,2022-03-14,high,50.38
WFC,2022-03-15,high,50.63
WFC,2022-03-16,high,52.22
WFC,2022-03-17,high,51.49
WFC,2022-03-18,high,51.54
WFC,2022-03-21,high,51.8
WFC,2022-03-22,high,54.2
WFC,2022-03-23,high,53.05
WFC,2022-03-24,high,51.82
WFC,2022-03-25,high,52.59
WFC,2022-03-28,high,52.11
WFC,2022-03-29,high,53.3
WFC,2022-03-30,high,51.68
WFC,2022-03-31,high,50.43
WFC,2022-04-01,high,49.47
WFC,2022-04-04,high,48.66
WFC,2022-04-05,high,48.9
WFC,2022-04-06,high,48.08
WFC,2022-04-07,high,48.3
WFC,2022-04-08,high,48.89
WFC,2022-04-11,high,50.19
WFC,2022-04-12,high,49.9
WFC,2022-04-13,high,48.62
WFC,2022-04-14,high,47.82
WFC,2022-04-18,high,47.58
WFC,2022-04-19,high,48.19
WFC,2022-04-20,high,49.37
WFC,2022-04-21,high,49.49
WFC,2022-04-22,high,47.92
WFC,2022-04-25,high,45.97
WFC,2022-04-26,high,46.0
WFC,2022-04-27,high,45.19
WFC,2022-04-28,high,45.31
WFC,2022-04-29,high,45.4
WFC,2022-05-02,high,44.04
WFC,2022-05-03,high,44.64
WFC,2022-05-04,high,46.13
WFC,2022-05-05,high,45.06
WFC,2022-05-06,high,44.88
WFC,2022-05-09,high,44.54
WFC,2022-05-10,high,44.71
WFC,2022-05-11,high,44.51
WFC,2022-05-12,high,42.41
WFC,2022-05-13,high,43.19
WFC,2022-05-16,high,42.67
WFC,2022-05-17,high,43.82
WFC,2022-05-18,high,43.31
WFC,2022-05-19,high,42.31
WFC,2022-05-20,high,42.79
WFC,2022-05-23,high,44.32
WFC,2022-05-24,high,43.77
WFC,2022-05-25,high,44.46
WFC,2022-05-26,high,45.76
WFC,2022-05-27,high,46.05
WFC,2022-05-31,high,46.27
WFC,2022-06-01,high,46.07
WFC,2022-06-02,high,45.43
WFC,2022-06-03,high,45.33
WFC,2022-06-06,high,45.89
WFC,2022-06-07,high,45.54
WFC,2022-06-08,high,45.07
WFC,2022-06-09,high,44.63
WFC,2022-06-10,high,41.44
WFC,2022-06-13,high,39.68
WFC,2022-06-14,high,39.3
WFC,2022-06-15,high,38.66
WFC,2022-06-16,high,37.73
WFC,2022-06-17,high,38.97
WFC,2022-06-21,high,39.94
WFC,2022-06-22,high,39.07
WFC,2022-06-23,high,38.36
WFC,2022-06-24,high,41.1
WFC,2022-06-27,high,40.99
WFC,2022-06-28,high,41.56
WFC,2022-06-29,high,40.53
WFC,2022-06-30,high,39.71
WFC,2022-07-01,high,40.08
WFC,2022-07-05,high,40.12
WFC,2022-07-06,high,40.03
WFC,2022-07-07,high,40.49
WFC,2022-07-08,high,40.7
WFC,2022-07-11,high,40.01
WFC,2022-07-12,high,40.47
WFC,2022-07-13,high,39.35
WFC,2022-07-14,high,38.75
WFC,2022-07-15,high,41.81
WFC,2022-07-18,high,42.79
WFC,2022-07-19,high,43.07
WFC,2022-07-20,high,43.03
WFC,2022-07-21,high,43.37
WFC,2022-07-22,high,43.53
WFC,2022-07-25,high,43.91
WFC,2022-07-26,high,43.68
WFC,2022-07-27,high,43.97
WFC,2022-07-28,high,43.83
WFC,2022-07-29,high,44.35
WFC,2022-08-01,high,44.16
WFC,2022-08-02,high,43.54
WFC,2022-08-03,high,44.57
WFC,2022-08-04,high,43.6
WFC,2022-08-05,high,44.3
WFC,2022-08-08,high,44.19
WFC,2022-08-09,high,43.79
WFC,2022-08-10,high,44.7
WFC,2022-08-11,high,45.61
WFC,2022-08-12,high,45.96
WFC,2022-08-15,high,45.82
WFC,2022-08-16,high,46.32
WFC,2022-08-17,high,46.31
WFC,2022-08-18,high,46.2
WFC,2022-08-19,high,46.02
WFC,2022-08-22,high,44.74
WFC,2022-08-23,high,44.96
WFC,2022-08-24,high,44.7
WFC,2022-08-25,high,45.52
WFC,2022-08-26,high,45.72
WFC,2022-08-29,high,44.32
WFC,2022-08-30,high,44.44
WFC,2022-08-31,high,44.59
WFC,2022-09-01,high,43.74
WFC,2022-09-02,high,44.8
WFC,2022-09-06,high,43.88
WFC,2022-09-07,high,43.91
WFC,2022-09-08,high,45.26
WFC,2022-09-09,high,45.81
WFC,2022-09-12,high,46.14
WFC,2022-09-13,high,44.53
WFC,2022-09-14,high,43.61
WFC,2022-09-15,high,44.69
WFC,2022-09-16,high,44.06
WFC,2022-09-19,high,44.61
WFC,2022-09-20,high,44.29
WFC,2022-09-21,high,43.81
WFC,2022-09-22,high,42.51
WFC,2022-09-23,high,40.98
WFC,2022-09-26,high,40.54
WFC,2022-09-27,high,40.59
WFC,2022-09-28,high,41.06
WFC,2022-09-29,high,40.69
WFC,2022-09-30,high,41.14
WFC,2022-10-03,high,41.8
WFC,2022-10-04,high,43.59
WFC,2022-10-05,high,43.54
WFC,2022-10-06,high,43.14
WFC,2022-10-07,high,42.12
WFC,2022-10-10,high,42.11
WFC,2022-10-11,high,41.32
WFC,2022-10-12,high,41.22
WFC,2022-10-13,high,42.67
WFC,2022-10-14,high,44.93
WFC,2022-10-17,high,45.19
WFC,2022-10-18,high,45.3
WFC,2022-10-19,high,44.52
WFC,2022-10-20,high,44.43
WFC,2022-10-21,high,44.88
WFC,2022-10-24,high,45.53
WFC,2022-10-25,high,45.6
WFC,2022-10-26,high,46.21
WFC,2022-10-27,high,46.49
WFC,2022-10-28,high,46.49
WFC,2022-10-31,high,46.52
WFC,2022-11-01,high,47.06
WFC,2022-11-02,high,47.55
WFC,2022-11-03,high,46.2
WFC,2022-11-04,high,46.91
WFC,2022-11-07,high,47.82
WFC,2022-11-08,high,47.47
WFC,2022-11-09,high,47.0
WFC,2022-11-10,high,48.11
WFC,2022-11-11,high,48.36
WFC,2022-11-14,high,47.57
WFC,2022-11-15,high,47.51
WFC,2022-11-16,high,46.85
WFC,2022-11-17,high,46.17
WFC,2022-11-18,high,46.77
WFC,2022-11-21,high,47.09
WFC,2022-11-22,high,47.4
WFC,2022-11-23,high,47.5
WFC,2022-11-25,high,47.64
WFC,2022-11-28,high,47.75
WFC,2022-11-29,high,47.65
WFC,2022-11-30,high,47.95
WFC,2022-12-01,high,48.18
WFC,2022-12-02,high,46.52
WFC,2022-12-05,high,45.88
WFC,2022-12-06,high,43.85
WFC,2022-12-07,high,43.34
WFC,2022-12-08,high,42.89
WFC,2022-12-09,high,42.92
WFC,2022-12-12,high,42.93
WFC,2022-12-13,high,44.08
WFC,2022-12-14,high,43.23
WFC,2022-12-15,high,41.71
WFC,2022-12-16,high,41.45
WFC,2022-12-19,high,41.91
WFC,2022-12-20,high,42.56
WFC,2022-12-21,high,41.64
WFC,2022-12-22,high,40.74
WFC,2022-12-23,high,41.0
WFC,2022-12-27,high,41.14
WFC,2022-12-28,high,41.38
WFC,2022-12-29,high,41.4
WFC,2022-12-30,high,41.43
WFC,2023-01-03,high,42.14
WFC,2023-01-04,high,43.06
WFC,2023-01-05,high,42.63
WFC,2023-01-06,high,43.0
WFC,2023-01-09,high,43.13
WFC,2023-01-10,high,42.88
WFC,2023-01-11,high,42.83
WFC,2023-01-12,high,43.55
WFC,2023-01-13,high,44.36
WFC,2023-01-17,high,44.37
WFC,2023-01-18,high,44.61
WFC,2023-01-19,high,43.2
WFC,2023-01-20,high,43.94
WFC,2023-01-23,high,45.18
WFC,2023-01-24,high,45.2
WFC,2023-01-25,high,45.42
WFC,2023-01-26,high,45.9
WFC,2023-01-27,high,46.37
WFC,2023-01-30,high,46.65
WFC,2021-01-04,low,29.4
WFC,2021-01-05,low,29.82
WFC,2021-01-06,low,31.79
WFC,2021-01-07,low,33.32
WFC,2021-01-08,low,32.67
WFC,2021-01-11,low,32.32
WFC,2021-01-12,low,33.66
WFC,2021-01-13,low,33.63
WFC,2021-01-14,low,34.01
WFC,2021-01-15,low,31.82
WFC,2021-01-19,low,32.28
WFC,2021-01-20,low,32.3
WFC,2021-01-21,low,31.92
WFC,2021-01-22,low,31.15
WFC,2021-01-25,low,31.62
WFC,2021-01-26,low,31.36
WFC,2021-01-27,low,29.92
WFC,2021-01-28,low,30.31
WFC,2021-01-29,low,29.82
WFC,2021-02-01,low,29.68
WFC,2021-02-02,low,30.38
WFC,2021-02-03,low,30.61
WFC,2021-02-04,low,31.8
WFC,2021-02-05,low,32.51
WFC,2021-02-08,low,30.77
WFC,2021-02-09,low,32.91
WFC,2021-02-10,low,33.09
WFC,2021-02-11,low,32.37
WFC,2021-02-12,low,32.65
WFC,2021-02-16,low,34.0
WFC,2021-02-17,low,34.03
WFC,2021-02-18,low,36.18
WFC,2021-02-19,low,37.03
WFC,2021-02-22,low,37.1
WFC,2021-02-23,low,36.6
WFC,2021-02-24,low,37.14
WFC,2021-02-25,low,37.3
WFC,2021-02-26,low,35.93
WFC,2021-03-01,low,36.74
WFC,2021-03-02,low,36.99
WFC,2021-03-03,low,37.35
WFC,2021-03-04,low,36.36
WFC,2021-03-05,low,36.34
WFC,2021-03-08,low,37.77
WFC,2021-03-09,low,37.48
WFC,2021-03-10,low,38.28
WFC,2021-03-11,low,38.61
WFC,2021-03-12,low,39.42
WFC,2021-03-15,low,39.17
WFC,2021-03-16,low,38.72
WFC,2021-03-17,low,39.21
WFC,2021-03-18,low,40.15
WFC,2021-03-19,low,39.22
WFC,2021-03-22,low,38.62
WFC,2021-03-23,low,38.05
WFC,2021-03-24,low,38.11
WFC,2021-03-25,low,37.78
WFC,2021-03-26,low,39.17
WFC,2021-03-29,low,37.9
WFC,2021-03-30,low,38.47
WFC,2021-03-31,low,38.92
WFC,2021-04-01,low,38.92
WFC,2021-04-05,low,39.32
WFC,2021-04-06,low,39.26
WFC,2021-04-07,low,39.63
WFC,2021-04-08,low,39.33
WFC,2021-04-09,low,40.25
WFC,2021-04-12,low,40.4
WFC,2021-04-13,low,39.7
WFC,2021-04-14,low,39.06
WFC,2021-04-15,low,41.03
WFC,2021-04-16,low,42.58
WFC,2021-04-19,low,43.38
WFC,2021-04-20,low,42.35
WFC,2021-04-21,low,41.77
WFC,2021-04-22,low,42.68
WFC,2021-04-23,low,42.63
WFC,2021-04-26,low,43.99
WFC,2021-04-27,low,44.2
WFC,2021-04-28,low,44.93
WFC,2021-04-29,low,45.52
WFC,2021-04-30,low,44.86
WFC,2021-05-03,low,45.07
WFC,2021-05-04,low,44.67
WFC,2021-05-05,low,45.47
WFC,2021-05-06,low,45.7
WFC,2021-05-07,low,45.55
WFC,2021-05-10,low,46.59
WFC,2021-05-11,low,45.51
WFC,2021-05-12,low,45.48
WFC,2021-05-13,low,45.31
WFC,2021-05-14,low,46.47
WFC,2021-05-17,low,46.8
WFC,2021-05-18,low,46.83
WFC,2021-05-19,low,45.37
WFC,2021-05-20,low,45.27
WFC,2021-05-21,low,45.78
WFC,2021-05-24,low,45.76
WFC,2021-05-25,low,46.04
WFC,2021-05-26,low,45.6
WFC,2021-05-27,low,46.31
WFC,2021-05-28,low,46.28
WFC,2021-06-01,low,46.79
WFC,2021-06-02,low,46.58
WFC,2021-06-03,low,46.35
WFC,2021-06-04,low,46.51
WFC,2021-06-07,low,46.78
WFC,2021-06-08,low,46.3
WFC,2021-06-09,low,45.63
WFC,2021-06-10,low,45.01
WFC,2021-06-11,low,45.18
WFC,2021-06-14,low,44.84
WFC,2021-06-15,low,45.0
WFC,2021-06-16,low,44.32
WFC,2021-06-17,low,42.66
WFC,2021-06-18,low,41.47
WFC,2021-06-21,low,42.23
WFC,2021-06-22,low,42.86
WFC,2021-06-23,low,43.5
WFC,2021-06-24,low,44.21
WFC,2021-06-25,low,45.22
WFC,2021-06-28,low,45.09
WFC,2021-06-29,low,44.6
WFC,2021-06-30,low,44.45
WFC,2021-07-01,low,44.97
WFC,2021-07-02,low,44.84
WFC,2021-07-06,low,43.3
WFC,2021-07-07,low,43.12
WFC,2021-07-08,low,41.97
WFC,2021-07-09,low,42.85
WFC,2021-07-12,low,42.96
WFC,2021-07-13,low,43.01
WFC,2021-07-14,low,42.51
WFC,2021-07-15,low,44.37
WFC,2021-07-16,low,44.11
WFC,2021-07-19,low,42.29
WFC,2021-07-20,low,42.87
WFC,2021-07-21,low,45.21
WFC,2021-07-22,low,44.8
WFC,2021-07-23,low,44.42
WFC,2021-07-26,low,44.47
WFC,2021-07-27,low,44.27
WFC,2021-07-28,low,44.98
WFC,2021-07-29,low,45.68
WFC,2021-07-30,low,45.73
WFC,2021-08-02,low,45.57
WFC,2021-08-03,low,45.11
WFC,2021-08-04,low,46.04
WFC,2021-08-05,low,46.01
WFC,2021-08-06,low,47.45
WFC,2021-08-09,low,48.29
WFC,2021-08-10,low,48.69
WFC,2021-08-11,low,49.17
WFC,2021-08-12,low,50.56
WFC,2021-08-13,low,50.18
WFC,2021-08-16,low,48.94
WFC,2021-08-17,low,48.03
WFC,2021-08-18,low,47.9
WFC,2021-08-19,low,46.83
WFC,2021-08-20,low,46.84
WFC,2021-08-23,low,47.45
WFC,2021-08-24,low,47.71
WFC,2021-08-25,low,48.47
WFC,2021-08-26,low,48.89
WFC,2021-08-27,low,49.12
WFC,2021-08-30,low,48.35
WFC,2021-08-31,low,45.21
WFC,2021-09-01,low,43.27
WFC,2021-09-02,low,43.54
WFC,2021-09-03,low,43.82
WFC,2021-09-07,low,44.25
WFC,2021-09-08,low,43.63
WFC,2021-09-09,low,43.76
WFC,2021-09-10,low,44.19
WFC,2021-09-13,low,44.56
WFC,2021-09-14,low,45.76
WFC,2021-09-15,low,45.85
WFC,2021-09-16,low,46.01
WFC,2021-09-17,low,45.74
WFC,2021-09-20,low,44.84
WFC,2021-09-21,low,45.73
WFC,2021-09-22,low,46.47
WFC,2021-09-23,low,47.16
WFC,2021-09-24,low,47.73
WFC,2021-09-27,low,46.16
WFC,2021-09-28,low,45.07
WFC,2021-09-29,low,45.93
WFC,2021-09-30,low,46.12
WFC,2021-10-01,low,46.49
WFC,2021-10-04,low,46.67
WFC,2021-10-05,low,47.35
WFC,2021-10-06,low,47.06
WFC,2021-10-07,low,47.54
WFC,2021-10-08,low,47.66
WFC,2021-10-11,low,47.22
WFC,2021-10-12,low,46.52
WFC,2021-10-13,low,45.22
WFC,2021-10-14,low,44.83
WFC,2021-10-15,low,45.71
WFC,2021-10-18,low,48.14
WFC,2021-10-19,low,49.28
WFC,2021-10-20,low,49.71
WFC,2021-10-21,low,49.76
WFC,2021-10-22,low,50.49
WFC,2021-10-25,low,50.52
WFC,2021-10-26,low,50.36
WFC,2021-10-27,low,49.95
WFC,2021-10-28,low,50.35
WFC,2021-10-29,low,51.02
WFC,2021-11-01,low,51.27
WFC,2021-11-02,low,51.22
WFC,2021-11-03,low,51.02
WFC,2021-11-04,low,49.91
WFC,2021-11-05,low,50.4
WFC,2021-11-08,low,50.55
WFC,2021-11-09,low,49.21
WFC,2021-11-10,low,49.68
WFC,2021-11-11,low,50.22
WFC,2021-11-12,low,50.37
WFC,2021-11-15,low,50.98
WFC,2021-11-16,low,50.17
WFC,2021-11-17,low,49.53
WFC,2021-11-18,low,49.27
WFC,2021-11-19,low,47.77
WFC,2021-11-22,low,49.73
WFC,2021-11-23,low,50.7
WFC,2021-11-24,low,51.18
WFC,2021-11-26,low,47.69
WFC,2021-11-29,low,48.31
WFC,2021-11-30,low,47.32
WFC,2021-12-01,low,47.18
WFC,2021-12-02,low,47.51
WFC,2021-12-03,low,47.37
WFC,2021-12-06,low,48.71
WFC,2021-12-07,low,49.34
WFC,2021-12-08,low,49.32
WFC,2021-12-09,low,48.74
WFC,2021-12-10,low,49.58
WFC,2021-12-13,low,48.43
WFC,2021-12-14,low,48.6
WFC,2021-12-15,low,48.13
WFC,2021-12-16,low,49.31
WFC,2021-12-17,low,47.87
WFC,2021-12-20,low,46.25
WFC,2021-12-21,low,47.34
WFC,2021-12-22,low,47.62
WFC,2021-12-23,low,48.22
WFC,2021-12-27,low,48.08
WFC,2021-12-28,low,48.36
WFC,2021-12-29,low,48.37
WFC,2021-12-30,low,48.04
WFC,2021-12-31,low,47.84
WFC,2022-01-03,low,48.92
WFC,2022-01-04,low,51.52
WFC,2022-01-05,low,52.0
WFC,2022-01-06,low,52.66
WFC,2022-01-07,low,53.8
WFC,2022-01-10,low,54.48
WFC,2022-01-11,low,55.23
WFC,2022-01-12,low,55.76
WFC,2022-01-13,low,55.76
WFC,2022-01-14,low,56.39
WFC,2022-01-18,low,56.51
WFC,2022-01-19,low,55.47
WFC,2022-01-20,low,54.91
WFC,2022-01-21,low,53.13
WFC,2022-01-24,low,51.18
WFC,2022-01-25,low,51.55
WFC,2022-01-26,low,53.43
WFC,2022-01-27,low,53.23
WFC,2022-01-28,low,52.77
WFC,2022-01-31,low,53.03
WFC,2022-02-01,low,53.99
WFC,2022-02-02,low,54.96
WFC,2022-02-03,low,54.73
WFC,2022-02-04,low,55.47
WFC,2022-02-07,low,55.91
WFC,2022-02-08,low,57.8
WFC,2022-02-09,low,58.34
WFC,2022-02-10,low,58.8
WFC,2022-02-11,low,57.91
WFC,2022-02-14,low,57.18
WFC,2022-02-15,low,58.09
WFC,2022-02-16,low,57.55
WFC,2022-02-17,low,55.76
WFC,2022-02-18,low,55.37
WFC,2022-02-22,low,54.7
